[t,Sku,Regular Price,Stock,Image URL,On Ebay,Group,Person Name,C:Team,C:League
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0457),AidraF1302018RY0457,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aidra-Fox-1-14-2018_0457.jpg|https://theautographbank.com/wp-content/uploads/2018/01/Aidra-Fox-Proof.jpg,,19,Aidra Fox,rc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y15),AidraF11212016Y15,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0015.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,19,Aidra Fox,rc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y16),AidraF11212016Y16,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0016.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,19,Aidra Fox,rc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y37),AidraF11212016Y37,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0037.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,19,Aidra Fox,rc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y46),AidraF11212016Y46,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0046.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,20,Aidra Fox,rbc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y54),AidraF11212016Y54,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0054.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,20,Aidra Fox,rbc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y56),AidraF11212016Y56,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0056.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,20,Aidra Fox,rbc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y7),AidraF11212016Y7,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0007.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,20,Aidra Fox,rbc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y8),AidraF11212016Y8,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0008.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,21,Aidra Fox,rxc,
Aidra Fox signed model 8x10 Photo -PROOF- -CERTIFICATE- (Y87),AidraF11212016Y87,17.99,0,https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox_11-21-2016_0087.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aidra20fox20proof.jpg,,21,Aidra Fox,rxc,
Aimee Mann Authentic signed rock 8x10 photo W/Certificate Autographed (A1,AimeeM11232016A1,59.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aimee20mann205-820a201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aimee20mann205-820a202.jpg,,21,Amiee Mann,rpr,
Aimee Mann Authentic signed rock 8x10 photo W/Certificate Autographed (A3,AimeeM11232016A3,59.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aimee20mann205-820c201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aimee20mann205-820c202.jpg,,21,Amiee Mann,rpr,
Airforce May signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0001),AirforceM06172020PRegY0001,24.99,0,https://theautographbank.com//wp-content/uploads/wpallimport/files/AirForce%20May%203%2025%202017%20000%20_0001.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/Airforce%20May%20Proof.jpg,,22,Aidra Fox,rpr,
Airforce May signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0002),AirforceM06172020PRegY0002,24.99,0,https://theautographbank.com//wp-content/uploads/wpallimport/files/AirForce%20May%203%2025%202017%20000%20_0002.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/Airforce%20May%20Proof.jpg,,22,Aidra Fox,rpr,
Airforce May signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0003),AirforceM06172020PRegY0003,24.99,0,https://theautographbank.com//wp-content/uploads/wpallimport/files/AirForce%20May%203%2025%202017%20000%20_0003.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/Airforce%20May%20Proof.jpg,,22,Aidra Fox,rpr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0001),AjA09202017aY0001,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0001.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,22,Aidra Fox,rpr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0002),AjA09202017aY0002,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0002.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,23,Aidra Fox,grb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0006),AjA09202017aY0006,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0006.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,23,Aidra Fox,grb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0007),AjA09202017aY0007,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0007.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,23,Aidra Fox,grb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0008),AjA09202017aY0008,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0008.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,23,Aidra Fox,grb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0009),AjA09202017aY0009,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0009.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,24,Aidra Fox,gr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0010),AjA09202017aY0010,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0010.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,24,Aidra Fox,gr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0011),AjA09202017aY0011,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0011.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,24,Aidra Fox,gr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0012),AjA09202017aY0012,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0012.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,24,Aidra Fox,gr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0013),AjA09202017aY0013,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0013.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,25,Aidra Fox,px,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0014),AjA09202017aY0014,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0014.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,25,Aidra Fox,px,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0015),AjA09202017aY0015,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0015.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,25,Aidra Fox,px,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0016),AjA09202017aY0016,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0016.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,25,Aidra Fox,px,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0019),AjA09202017aY0019,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0019.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,26,Aidra Fox,prb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0019),AjA1302018RY0019,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0019.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,26,Aidra Fox,prb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0020),AjA09202017aY0020,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0020.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,26,Aidra Fox,prb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0020),AjA1302018RY0020,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0020.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,26,Aidra Fox,prb,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0021),AjA09202017aY0021,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0021.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,27,Aidra Fox,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0021),AjA1302018RY0021,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0021.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,27,Aidra Fox,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0022),AjA09202017aY0022,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0022.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,27,Aidra Fox,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0022),AjA1302018RY0022,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0022.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,27,Aidra Fox,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0023),AjA09202017aY0023,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0023.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,28,Airforce May,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0023),AjA1302018RY0023,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0023.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,28,Airforce May,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0024),AjA09202017aY0024,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0024.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,28,Airforce May,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0024),AjA1302018RY0024,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0024.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,28,Airforce May,pr,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0025),AjA09202017aY0025,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0025.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,29,Aidra Fox,RPRTS,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0025),AjA1302018RY0025,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0025.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,29,Aidra Fox,RPRTS,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0026),AjA09202017aY0026,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0026.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,29,Aidra Fox,RPRTS,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0026),AjA1302018RY0026,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0026.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,29,Aidra Fox,RPRTS,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0027),AjA09202017aY0027,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0027.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,30,Aidra Fox,RPRTSB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0027),AjA1302018RY0027,17.95,0,https://theautographbank.com/wp-content/uploads/2018/01/Aj-Applegate-1-14-2018_0027.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,30,Aidra Fox,RPRTSB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0028),AjA09202017aY0028,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0028.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,30,Aidra Fox,RPRTSB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0029),AjA09202017aY0029,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0029.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,30,Aidra Fox,RPRTSB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0030),AjA09202017aY0030,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0030.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,31,Aidra Fox,RPRB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0113),AjA09202017aY0113,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0113.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,31,Aidra Fox,RPRB,
Aj Applegate signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0114),AjA09202017aY0114,17.99,0,https://theautographbank.com/wp-content/uploads/2017/09/aj-applegate-_9-17-2017_0114.jpg|https://theautographbank.com//wp-content/uploads/wpallimport/files/modelproof.jpg,,32,Aidra Fox,aaa,
AJ McLean Backstreet Boys Authentic signed 8x10 photo |CERT Autographed 326-c,AjM3262016_c,69.95,0,https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-c-1.jpg|https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-c-2.jpg,,31,Aidra Fox,RPRB,
AJ McLean Backstreet Boys Authentic signed 8x10 photo |CERT Autographed 326-d,AjM3262016_d,69.95,0,https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-d-1.jpg|https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-d-2.jpg,,33,Aidra Fox,RPGB,
AJ McLean Backstreet Boys Authentic signed 8x10 photo |CERT Autographed 326-f,AjM3262016_f,69.95,0,https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-f-1.jpg|https://theautographbank.com/wp-content/uploads/2016/09/a-j-mclean-03-26-2016-8x10-f-2.jpg,,33,Aidra Fox,RPGB,
Aj Mclean Backstreet Boys Authentic signed rock 10X15 photo |Cert Autographed B1,AjM11242016B1,44.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020a201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020a202.jpg,,33,Aidra Fox,RPGB,
Aj Mclean Backstreet Boys Authentic signed rock 10X15 photo |Cert Autographed B2,AjM11242016B2,44.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020b201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020b202.jpg,,33,Aidra Fox,RPGB,
Aj Mclean Backstreet Boys Authentic signed rock 10X15 photo |Cert Autographed B4,AjM11242016B4,44.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020d201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020d202.jpg,,34,Aidra Fox,RPG,
Aj Mclean Backstreet Boys Authentic signed rock 10X15 photo |Cert Autographed B6,AjM11242016B6,44.95,0,https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020g201.jpg|https://theautographbank.com/wp-content/uploads/2016/11/aj20mclean209-2020g202.jpg,,34,Aidra Fox,RPG,
Akon authentic signed rap 8x10 photo W/Certificate Autographed (A0002),AkonRrap8x10Y0002,73.95,0,https://theautographbank.com/wp-content/uploads/2017/11/Akon-Rap-8x10-03-15-2017-0002.jpg|https://theautographbank.com/wp-content/uploads/2017/11/Akon-Rap-8x10-03-15-2017-0002a.jpg,,34,Aidra Fox,RPG,
Al Jardine The Beach Boys authentic signed Drumhead W/Cert Autographed 210DHa,AlJ210DHa,129.99,0,https://theautographbank.com/wp-content/uploads/2016/07/al-jardine-2-10-dh-a-1.jpg|https://theautographbank.com/wp-content/uploads/2016/07/al-jardine-2-10-dh-a-2.jpg,,34,Aidra Fox,RPG,
